,id,alias,name,is_closed,phone,address1,address2,address3,city,zip_code,country,state,display_address,latitude,longitude
0,knJ09FJQ3Z34n2OFok7IIQ,tradamerican;bars;poolhalls,Last Stand Diner & Saloon,False,+15096328777,502 W Main St,,,Coulee City,99115,US,WA,"['502 W Main St', 'Coulee City, WA 99115']",47.611465,-119.294562
1,VQENaibMaZVb_NFas59pjQ,wine_bars;seafood;steak,Michaels on the Lake,False,+15097651611,910 W Broadway Ave,,,Moses Lake,98837,US,WA,"['910 W Broadway Ave', 'Moses Lake, WA 98837']",47.12614,-119.28955
2,ARXyavsxmpK3Swb2pGkHIw,cafes;cocktailbars;sandwiches,The Fox & Quail Cafe,False,+15096824196,303 E Wapato Ave,,,Chelan,98816,US,WA,"['303 E Wapato Ave', 'Chelan, WA 98816']",47.8392219543457,-120.014556884766
3,p9OmN4I_zEo1UyqbQDLBwg,sportsbars,12 Hawks Sports Bar and Grill,False,+15097541212,140 W Division Ave,,,Ephrata,98823,US,WA,"['140 W Division Ave', 'Ephrata, WA 98823']",47.3202894481841,-119.551000881032
4,N65BNS3iBnkBH6y-EB8cBw,tradamerican;breakfast_brunch;bars,Apple Cup Cafe,False,+15096822933,804 E Woodin Ave,,,Chelan,98816,US,WA,"['804 E Woodin Ave', 'Chelan, WA 98816']",47.83934,-120.00517
5,Cwil163-Dy0zqSVOoZuAYQ,pubs,Del-Red Pub,False,+15092461867,311 Main Ave E,,,Soap Lake,98851,US,WA,"['311 Main Ave E', 'Soap Lake, WA 98851']",47.3892251,-119.4843016
6,PCcpWawWP74Co4OK-dHwpg,tradamerican;bars,Pepper Jack Bar and Grill,False,+15096338283,113 Midway Ave,,,Grand Coulee,99133,US,WA,"['113 Midway Ave', 'Grand Coulee, WA 99133']",47.9411504,-119.0056251
7,MnUfCetf74dC26vN4W8Zzw,italian;wine_bars,Sorrento's Ristorante,False,+15096829463,3875 Highway 97A,,,Chelan,98816,US,WA,"['3875 Highway 97A', 'Chelan, WA 98816']",47.837055,-120.079604
8,conbbyYS4JfnbhC1xCS6SA,wine_bars;breakfast_brunch;coffee,The Vogue,False,+15098885282,117 E Woodin Ave,,,Chelan,98816,US,WA,"['117 E Woodin Ave', 'Chelan, WA 98816']",47.8401763164242,-120.018272631494
9,D9nXWM5nY92ZUDa8sh9k7A,mexican;bars,La Brisa Mexican Restaurant,False,+15096825633,246 W Manson Hwy,Ste 11,,Chelan,98816,US,WA,"['246 W Manson Hwy', 'Ste 11', 'Chelan, WA 98816']",47.84339,-120.0232
10,5rE-oADc2b2MRwLKBgxUqA,tradamerican;pubs,Banks Lake Pub,False,+15096332000,17 W Coulee Blvd,,,Electric City,99357,US,WA,"['17 W Coulee Blvd', 'Electric City, WA 99357']",47.933023,-119.037397
11,Nk24pMNIit8TioJTXdWLNQ,tapasmallplates;cocktailbars,Layla's,False,+15098880800,142 E Woodin Ave,,,Chelan,98816,US,WA,"['142 E Woodin Ave', 'Chelan, WA 98816']",47.839705172809,-120.015898829113
12,kcRlG9Fk5aG2kJdPHvnWmQ,winetastingroom;wine_bars,Fielding Hills Winery,False,+15098889463,565 South Lakeshore Dr,,,Chelan,98816,US,WA,"['565 South Lakeshore Dr', 'Chelan, WA 98816']",47.8422355651855,-120.098114013672
13,z1fo2bkV4qRS_p1eZ2v4VQ,tradamerican;bars,Lakeside Bistro,False,+15092461217,14 Canna St N,,,Soap Lake,98851,US,WA,"['14 Canna St N', 'Soap Lake, WA 98851']",47.389584,-119.484946
14,qOZZLmLe4UNcdZPFEEXrOQ,wine_bars;newamerican;mediterranean,Friends Riviera Bistro,False,+15097872135,23772 Crescent Bay Dr,Ste 2,,Quincy,98848,US,WA,"['23772 Crescent Bay Dr', 'Ste 2', 'Quincy, WA 98848']",47.22384,-120.0005
15,TtgBxao59jpPmZWMl93DIQ,divebars,Senor Frogs,False,+15096822231,112 E Woodin Ave,,,Chelan,98816,US,WA,"['112 E Woodin Ave', 'Chelan, WA 98816']",47.8397099,-120.01895
16,cipeLPH5zugBAMxkzf_Urw,bars,Ripple Tavern,False,+15097653942,518 E Wheeler Rd,,,Moses Lake,98837,US,WA,"['518 E Wheeler Rd', 'Moses Lake, WA 98837']",47.13147,-119.26916
17,UQB0bw8GdrKQ21AqWQirGg,tradamerican;bars,Danny Boy Bar & Grill,False,+15094368323,200 Sands Trail Rd,,Gamble Sands,Brewster,98812,US,WA,"['200 Sands Trail Rd', 'Gamble Sands', 'Brewster, WA 98812']",48.0678559315522,-119.64508820274
18,4App7xpZKhHslzGLN6E3NQ,divebars,Broadway Bar,False,+15097645535,302 W Broadway Ave,,,Moses Lake,98837,US,WA,"['302 W Broadway Ave', 'Moses Lake, WA 98837']",47.129902,-119.282017
19,zsf7ObELANBVhYVOiIBf3w,sportsbars;burgers,The Hi Dam Tavern,False,+15096339888,207 Main St,,,Grand Coulee,99133,US,WA,"['207 Main St', 'Grand Coulee, WA 99133']",47.9405189153838,-119.00233514607
20,FKjFchvCA6bAagYYosHfiA,tikibars;seafood;mexican,Tikis Mariscos & Bar,False,+15097977362,812 Central Ave S,,,Quincy,98848,US,WA,"['812 Central Ave S', 'Quincy, WA 98848']",47.23131,-119.85282
21,CnQPMdIrlhKj7wZ3axNXwA,mexican;bars,Uggie Boo's Basin Street Bistro,False,,48 Basin St NW,,,Ephrata,98823,US,WA,"['48 Basin St NW', 'Ephrata, WA 98823']",47.3214836120605,-119.550765991211
22,oscGg2jeLGrDGoVvW3nk7A,bars;karaoke,Eagle's Lodge,False,+15096330162,122 B St,,,Grand Coulee,99133,US,WA,"['122 B St', 'Grand Coulee, WA 99133']",47.9450187683105,-119.003128051758
23,h4Qu1F_2R83PsemLIjEaig,burgers;beerbar,Kodi's Noon Saloon,False,+15099239767,154 Pateros Mall,,,Pateros,98846,US,WA,"['154 Pateros Mall', 'Pateros, WA 98846']",48.052604,-119.900599
24,8RHpNEFwiQIn67ApBBs0PQ,whiskeybars,Moses Hole,False,,210 S Gumwood St,,,Moses Lake,98837,US,WA,"['210 S Gumwood St', 'Moses Lake, WA 98837']",47.1262540129824,-119.287112272422
25,2LOPttyheC4TPB-jejiQmw,sportsbars,Big Daddy's Sports Bar,False,+15093988258,137 1st Ave NW,,,Ephrata,98823,US,WA,"['137 1st Ave NW', 'Ephrata, WA 98823']",47.32175,-119.55014
26,QlCGcTNtaBBPNUE0BacPkA,casinos;lounges,Coulee Dam Casino,False,+15096330766,515 Birch St,,,Coulee Dam,99116,US,WA,"['515 Birch St', 'Coulee Dam, WA 99116']",47.9663199737105,-118.977937776096
27,KEYBVxS6L3KnVyMCeurgtQ,pubs,The Alibi Tavern,False,+15096472649,4 SW Main,,,Wilbur,99185,US,WA,"['4 SW Main', 'Wilbur, WA 99185']",47.7583143614423,-118.705080584292
28,ZwY9c8MqG7SDMpBkgbcDYw,mexican;bars,El Meson,False,+15097972044,900 13th Ave Sw,Ste 9,,Quincy,98848,US,WA,"['900 13th Ave Sw', 'Ste 9', 'Quincy, WA 98848']",47.2309303487804,-119.8750852
29,ooXjatJ6p_xICOm6wc7B6w,wine_bars;steak,The Grand Coulee Grill,False,+15096341694,415 Midway Ave,,,Grand Coulee,99133,US,WA,"['415 Midway Ave', 'Grand Coulee, WA 99133']",47.9409212,-119.0065683
30,iUiYsG0WJ1npdBwcjDgi3Q,bars;tradamerican,Sunfire Grill,False,+15097871524,23572 Sunserra Lp NW,Ste 2,,Quincy,98848,US,WA,"['23572 Sunserra Lp NW', 'Ste 2', 'Quincy, WA 98848']",47.220329284668,-119.99543762207
31,e0Yw03XeFv81oRl7QnE7XQ,bars,Eagles,False,+15096822021,302 E Woodin Ave,,,Chelan,98816,US,WA,"['302 E Woodin Ave', 'Chelan, WA 98816']",47.8395629659804,-120.014433860779
32,nA2E3nbqtj84MqSgScQkDA,lounges;steak,Paradise Lake Front Restaurant & Lounge,False,+15097659211,3000 W Marina Dr,,,Moses Lake,98837,US,WA,"['3000 W Marina Dr', 'Moses Lake, WA 98837']",47.10307,-119.31734
33,7YesSH1x-HlJFCsur4yiGg,bars,Danny's Tavern,False,+15097641906,120 W Broadway Ave,,,Moses Lake,98837,US,WA,"['120 W Broadway Ave', 'Moses Lake, WA 98837']",47.130844,-119.280143
34,shD2f4V5WWE868Dk0WzHNQ,pubs;poolhalls,Midway Pub,False,+15097640190,204 W Broadway Ave,,,Moses Lake,98837,US,WA,"['204 W Broadway Ave', 'Moses Lake, WA 98837']",47.13058,-119.28082
35,TW62K1LhF4q84pmrRltiBQ,lounges,Paradise Lakefront Restaurant & Lounge,False,,2928 W Marina Dr,,,Moses Lake,98837,US,WA,"['2928 W Marina Dr', 'Moses Lake, WA 98837']",47.104194,-119.316452
36,qwhi0Yojw8B_JuujJ9Beyw,pubs,Neppel's Dockside Pub,False,+15097640190,204 W Broadway,,,Moses Lake,98837,US,WA,"['204 W Broadway', 'Moses Lake, WA 98837']",47.1305217,-119.2806873
37,v2H3-3VZpCwoK0t5j-bMyA,sportsbars,The Rolling Thunder Saloon,False,+15099822940,13 W 1st Ave,,,Odessa,99159,US,WA,"['13 W 1st Ave', 'Odessa, WA 99159']",47.333148,-118.691497
38,LZ3IoEFepER4XNer7XwaUw,bars,Sunserra At Crescent Bar,False,+15097874156,23572 Sunserra Lp NW,,,Quincy,98848,US,WA,"['23572 Sunserra Lp NW', 'Quincy, WA 98848']",47.220329284668,-119.99543762207
