,id,alias,name,is_closed,phone,address1,address2,address3,city,zip_code,country,state,display_address,latitude,longitude
0,dcHgbTRL-6B24tOPJ67NWg,mediterranean;turkish;italian,Mediterranean Breeze,False,+13609157343,2302 Harrison Ave NW,,,Olympia,98502,US,WA,"['2302 Harrison Ave NW', 'Olympia, WA 98502']",47.04655,-122.92887
1,SOOgka9meLUVc90_A1QaOg,indpak,Curry Corner,False,+13604558776,9408 Martin Way E,Ste 2,,Olympia,98516,US,WA,"['9408 Martin Way E', 'Ste 2', 'Olympia, WA 98516']",47.061381,-122.741514
2,FE18cz0btYjXIY9E8fVVMw,pizza;italian;desserts,Pizzeria La Gitana- Olympia,False,+13607532929,518 Capitol Way S,,,Olympia,98501,US,WA,"['518 Capitol Way S', 'Olympia, WA 98501']",47.0434723,-122.9012794
3,RucjyhLr6QiHdlQH1eKaoA,steak;bars;brasseries,Cascadia Grill,False,+13606288731,200 4th Ave W,,,Olympia,98501,US,WA,"['200 4th Ave W', 'Olympia, WA 98501']",47.0449039,-122.9031322
4,0RirIkN4gy1UJl-1DxpkcQ,tradamerican;diners;bars,King Solomon's Reef,False,+13607423199,212 4th Ave E,,,Olympia,98501,US,WA,"['212 4th Ave E', 'Olympia, WA 98501']",47.045170389825,-122.89979013497
5,jBpNd-7JqGp9bSol5ds-hw,newamerican,Iron Rabbit Restaurant & Bar,False,+13609563661,2103 Harrison Ave NW,,,Olympia,98502,US,WA,"['2103 Harrison Ave NW', 'Olympia, WA 98502']",47.0460505,-122.9276023
6,w7H6NvUHnGBBxDjvjX-_pw,breakfast_brunch;newamerican,New Moon Cooperative Cafe,False,+13603573452,113 4th Ave W,,,Olympia,98501,US,WA,"['113 4th Ave W', 'Olympia, WA 98501']",47.04472,-122.90233
7,E65NEBK85j-04v5x7r9Oaw,foodtrucks;venezuelan,Arepa,False,+13602075774,728 E 4th Ave,,,Olympia,98501,US,WA,"['728 E 4th Ave', 'Olympia, WA 98501']",47.0454778,-122.893405
8,eBHVSTWIELmYnsoKhTZdnw,french,La Petite Maison,False,+13607549623,101 Division St NW,,,Olympia,98502,US,WA,"['101 Division St NW', 'Olympia, WA 98502']",47.045035,-122.926179
9,FF7LhG18K-urkTfeUP6D0Q,burgers;hotdog;sandwiches,Eastside Big Tom,False,+13603574852,2023 4th Ave E,,,Olympia,98506,US,WA,"['2023 4th Ave E', 'Olympia, WA 98506']",47.04577,-122.8719
10,4E4ALWO4HEqx53Vk3LjlpQ,newamerican;brewpubs,Fish Tale BrewPub,False,+13609433650,515 Jefferson St SE,,,Olympia,98501,US,WA,"['515 Jefferson St SE', 'Olympia, WA 98501']",47.0441505,-122.8967612
11,D0jKiGnkGEoajwsz7xNU7w,vegan;cafes;delis,The Wayside Cafe & Deli,False,+13603500233,609 Capitol Way S,,,Olympia,98501,US,WA,"['609 Capitol Way S', 'Olympia, WA 98501']",47.0428809501934,-122.901460714638
12,K61sxpb0kvkkjzr_CA2SwA,pubs;gastropubs;cocktailbars,State & Central,False,+13604890824,1415 State Ave NE,,,Olympia,98501,US,WA,"['1415 State Ave NE', 'Olympia, WA 98501']",47.0467,-122.88207
13,nwI9Qu8Ngpc8ORskRIB0Kw,mexican;latin,Mi Pueblo,False,+13607423589,7839 Martin Way E,Unit 103,,Olympia,98516,US,WA,"['7839 Martin Way E', 'Unit 103', 'Olympia, WA 98516']",47.0541915893555,-122.773048400879
14,-0FIVC94yBF8m8yQE46yOw,pizza,Vic's Pizzeria,False,+13609438044,233 Division St NW,,,Olympia,98502,US,WA,"['233 Division St NW', 'Olympia, WA 98502']",47.047020327435,-122.92603255976
15,BsI4K3hhrygfGD1Lxz2Rpw,russian,Rush In Alaskan Dumplings,False,+13609431434,205 4th Ave E,,,Olympia,98501,US,WA,"['205 4th Ave E', 'Olympia, WA 98501']",47.0448738,-122.9001003
16,o2SZ0vaoaUXeO980ti7JGw,cocktailbars;newamerican,Dillinger's Cocktails and Kitchen,False,+13605150650,404 Washington St SE,,,Olympia,98501,US,WA,"['404 Washington St SE', 'Olympia, WA 98501']",47.0448436,-122.9002015
17,hTuEU39aI51CjrLtJ46_Jw,pizza,Old School Pizzeria,False,+13607869640,108 Franklin St NE,,,Olympia,98501,US,WA,"['108 Franklin St NE', 'Olympia, WA 98501']",47.04546,-122.89901
18,hkTnpSYCACbUzgya4LiwZg,newamerican;seafood;wine_bars,Dockside Bistro & Wine Bar,False,+13609561928,501 Columbia St NW,Ste B,,Olympia,98501,US,WA,"['501 Columbia St NW', 'Ste B', 'Olympia, WA 98501']",47.048279,-122.903941
19,UkL-N9-lyzb_xNQ9IaN_Hw,newamerican,Our Table,False,+13609326030,406 4th Ave E,,,Olympia,98501,US,WA,"['406 4th Ave E', 'Olympia, WA 98501']",47.04546,-122.89752
20,Q-og3u8yO1_OnMKk2sqmtA,japanese;sushi,Aya Sushi,False,+13606288944,1540 Cooper Point Rd,Ste 430,,Olympia,98502,US,WA,"['1540 Cooper Point Rd', 'Ste 430', 'Olympia, WA 98502']",47.0340957641602,-122.937057495117
21,S_ARXD0rW6Pe0tGgdxe1Hw,vietnamese;sandwiches;noodles,Pho Saigon Fusion 8,False,+13604565001,4045 Martin Way E,Ste B,,Olympia,98506,US,WA,"['4045 Martin Way E', 'Ste B', 'Olympia, WA 98506']",47.0477608,-122.8342974
22,ioEyXzQnxzlXLmNAmM5V_w,foodtrucks;pizza,Stone Creek Wood Fired Pizza,False,+13608889500,4138 Harrison Ave NW,,,Olympia,98502,US,WA,"['4138 Harrison Ave NW', 'Olympia, WA 98502']",47.04774,-122.95482
23,OTjUMIK6fnLoTPoaFIydzA,cafes,Burial Grounds,False,+13603594285,211 5th Ave SE,,,Olympia,98501,US,WA,"['211 5th Ave SE', 'Olympia, WA 98501']",47.0440328,-122.8999864
24,9BEpjfvC0qCGeufXikXF_w,korean;asianfusion;delis,K-Town Rice Bowl and Korean Fusion Deli,False,+13604553328,3959 Martin Way E,Ste G,,Olympia,98506,US,WA,"['3959 Martin Way E', 'Ste G', 'Olympia, WA 98506']",47.0473571,-122.8360705
25,SZDFY2cr-M_SsLr9aNEPhA,bakeries;cafes;breakfast_brunch,The Bread Peddler,False,+13603521175,222 Capitol Way N,Ste 103,,Olympia,98501,US,WA,"['222 Capitol Way N', 'Ste 103', 'Olympia, WA 98501']",47.04639,-122.90149
26,q9zjUSC_eiXRYTaLSQ4stw,mexican;latin,Quality Burrito,False,+13603577292,213 4th Ave E,,,Olympia,98501,US,WA,"['213 4th Ave E', 'Olympia, WA 98501']",47.0448,-122.89969
27,dkYYPnj9EdHePYPILF8geA,mediterranean;vegan;greek,The Gyro Spot,False,+13603525251,317 E 4th Ave,,,Olympia,98501,US,WA,"['317 E 4th Ave', 'Olympia, WA 98501']",47.0450345,-122.8983813
28,9gT7pHvrPxJI6UceMq2How,sandwiches,Wally's Sandwich Bar,False,+13605702029,2106 Harrison Ave,,,Olympia,98502,US,WA,"['2106 Harrison Ave', 'Olympia, WA 98502']",47.046485627158,-122.92777473156
29,qQXukl6ahzpFpJrbjvU7SA,burgers,Van's Burger,False,+13605220252,7811 Yelm Hwy SE,,,Olympia,98511,US,WA,"['7811 Yelm Hwy SE', 'Olympia, WA 98511']",46.984678799877,-122.771492702661
