,id,alias,name,is_closed,phone,address1,address2,address3,city,zip_code,country,state,display_address,latitude,longitude
0,54AWS3p_7DMyeyQf7fQucA,bakeries;coffee;sandwiches,Cinnamon Twisp Bakery,False,+15099975030,116 N Glover St,,,Twisp,98856,US,WA,"['116 N Glover St', 'Twisp, WA 98856']",48.3656425476074,-120.120964050293
1,z57UaXOQpzKhO7fdu_EdQA,italian;wine_bars;pizza,Tappi,False,+15099973345,201 S Glover St,,,Twisp,98856,US,WA,"['201 S Glover St', 'Twisp, WA 98856']",48.3642196655273,-120.121643066406
2,VTrnNxgrBFZlLFWYvGoFSg,mexican;italian;burgers,La Fonda Lopez,False,+15099970247,102 Methow Valley Hwy,,,Twisp,98856,US,WA,"['102 Methow Valley Hwy', 'Twisp, WA 98856']",48.36544,-120.12216
3,cYMPOMwoZKTMUS3X-PEl8w,grocery;juicebars;breakfast_brunch,Glover Street Market,False,+15099971320,124 N Glover,,,Twisp,98856,US,WA,"['124 N Glover', 'Twisp, WA 98856']",48.3657139,-120.1211359
4,YIuktC6D-5Ay0colo8VUfA,grocery;delis,Hank's Harvest Foods,False,+15099977711,412 E Methow Valley Hwy,,,Twisp,98856,US,WA,"['412 E Methow Valley Hwy', 'Twisp, WA 98856']",48.3595524,-120.1184086
5,Z8jzLTRyeyQ_wazPETq7Mg,breakfast_brunch;tradamerican;mexican,El Valle,False,+15099971068,123 Glover St N,,,Twisp,98856,US,WA,"['123 Glover St N', 'Twisp, WA 98856']",48.36552,-120.12146
6,ekf8qxCscVSR8lbrr9284Q,comfortfood;bars;burgers,Linwood,False,+15134070514,108 Glover St N,,,Twisp,98856,US,WA,"['108 Glover St N', 'Twisp, WA 98856']",48.36563667,-120.12115833
7,4qEYP2aSTsXH3-Pz9BbMFQ,burgers;bars,Bj's Branding Iron Cafe & Saloon,False,+15099970040,123 Glover,,,Twisp,98856,US,WA,"['123 Glover', 'Twisp, WA 98856']",48.3655199,-120.12146
8,H-szKCElcezRrDIaVklQdA,pizza,Hometown Pizza,False,+15099972100,202 Methow Valley Hwy,,,Twisp,98856,US,WA,"['202 Methow Valley Hwy', 'Twisp, WA 98856']",48.366279,-120.122138
9,X03UDGsOPviGwWFzUO3V6w,nightlife;restaurants,Mick & Miki's Red Cedar Bar,False,+15099976425,110 Glover,,,Twisp,98856,US,WA,"['110 Glover', 'Twisp, WA 98856']",48.3647804260254,-120.120964050293
10,JQmS0nQXvU79BeXnjWEKsg,mexican,Los Cantaritos,False,+15099977829,900 E Methow Valley Hwy,,,Twisp,98856,US,WA,"['900 E Methow Valley Hwy', 'Twisp, WA 98856']",48.3593007,-120.1133977
11,uihY172VxYy7EnoEDS7hiw,mexican,Los Hernandez Tamales,False,+15094576003,3706 Main St,,,Union Gap,98903,US,WA,"['3706 Main St', 'Union Gap, WA 98903']",46.5505,-120.47564
12,73b99hU_rFNPNFeaTjgjBQ,tradamerican,Miner's Drive-In Restaurant,False,+15094578194,2415 S 1st St,,,Yakima,98903,US,WA,"['2415 S 1st St', 'Yakima, WA 98903']",46.56644,-120.48258
13,T7IZp31T78zWF_EuI6yNTg,mexican,Nino's Mexican Grill,False,+15094520318,1601 E Washington Ave,,,Yakima,98903,US,WA,"['1601 E Washington Ave', 'Yakima, WA 98903']",46.570766,-120.480217
14,ukacj56mCCtTjwIlj_i1Zw,vietnamese,Pho King Crab,False,+15094534044,1601 E Washington Ave,Ste 104,,Union Gap,98903,US,WA,"['1601 E Washington Ave', 'Ste 104', 'Union Gap, WA 98903']",46.5704713870359,-120.48040394947
15,KGCy08v_nAoPcZny3VL0RA,tradamerican;bars,Cowiche Canyon Kitchen & Icehouse Bar,False,+15094572007,202 E Yakima Ave,,,Yakima,98901,US,WA,"['202 E Yakima Ave', 'Yakima, WA 98901']",46.6024496485905,-120.50418819638
16,Le7L_cT4gJxZZg-q2MyOAA,mexican;coffee;breakfast_brunch,Backwoods Cafe,False,+15092251479,913 S 1st St,,,Yakima,98901,US,WA,"['913 S 1st St', 'Yakima, WA 98901']",46.5916884,-120.5007445
17,0VVk-WtsiimoEi2JDOt1OA,mexican,Salsita Antojitos Mexicanos,False,+15094529515,902 S Fair Ave,,,Yakima,98901,US,WA,"['902 S Fair Ave', 'Yakima, WA 98901']",46.592144,-120.488486
18,e8QZ7Aj5ZNoZutcR4EAf2Q,desserts;bars;newamerican,Crafted,False,+15094262220,22 N 1st St,,,Yakima,98901,US,WA,"['22 N 1st St', 'Yakima, WA 98901']",46.603193,-120.506846
19,g-uEJ4-bsr0RfzZitt8y7g,breakfast_brunch;cafes,White House Cafe,False,+15094692644,3602 Kern Rd,,,Yakima,98902,US,WA,"['3602 Kern Rd', 'Yakima, WA 98902']",46.6104579489169,-120.558174999979
20,NrLtvsGPao-BPvelByqH2g,tradamerican;breakfast_brunch;tacos,Pepp'rmint Stick Drive-In,False,+15094574374,4002 Main St,,,Union Gap,98903,US,WA,"['4002 Main St', 'Union Gap, WA 98903']",46.547486,-120.475704
21,M3d4kpbFhlg39WFMYvbzIQ,indpak;pizza;bars,Taj Palace,False,+15094941001,2710 W Nob Hill Blvd,,,Yakima,98902,US,WA,"['2710 W Nob Hill Blvd', 'Yakima, WA 98902']",46.5851,-120.54644
22,d3V_SxvalxuJg2d2WIA91g,diners;tradamerican,Old Town Station Restaurant,False,+15094538485,2530 Main St,,,Union Gap,98903,US,WA,"['2530 Main St', 'Union Gap, WA 98903']",46.56332,-120.48048
