,id,alias,name,is_closed,phone,address1,address2,address3,city,zip_code,country,state,display_address,latitude,longitude
0,dtqD1VrAiVR8o4VgjqO4EQ,thai,Benjarong Thai Restaurant,False,+13607945099,19480 State Rt 2,Ste D1,,Monroe,98272,US,WA,"['19480 State Rt 2', 'Ste D1', 'Monroe, WA 98272']",47.8587688660459,-121.969811085557
1,uUNyE6IEEEc0oL112rc2ug,mediterranean;italian;greek,Bella Balducci's Mediterranean Cuisine,False,+13608639999,19565 State Rte 2,,,Monroe,98272,US,WA,"['19565 State Rte 2', 'Monroe, WA 98272']",47.859917,-121.9680824
2,QsudnOrLX4ICQhGw5Lhfkg,mexican,Las Tres Marias,False,+13608055660,116 W Main St,,,Monroe,98272,US,WA,"['116 W Main St', 'Monroe, WA 98272']",47.855234,-121.9714767
3,VIXrpG41OR1fKVC8wBPK3Q,italian,Tuscano's Italian Kitchen,False,+13608055453,14919 N Kelsey St,,,Monroe,98272,US,WA,"['14919 N Kelsey St', 'Monroe, WA 98272']",47.86264,-121.9757
4,ezu80MoESXDKj4flv4IetQ,delis;sandwiches;coffee,Artisan Foodworks,False,+13607944060,14957 N Kelsey St,Ste 107,,Monroe,98272,US,WA,"['14957 N Kelsey St', 'Ste 107', 'Monroe, WA 98272']",47.8621476,-121.9756961
5,9-QCLW4zC5w0fF8aKleYrg,breakfast_brunch;mexican,HWY 2 Fusion Diner,False,+13602177075,19721 State Rte 2,Ste #B,,Monroe,98272,US,WA,"['19721 State Rte 2', 'Ste #B', 'Monroe, WA 98272']",47.858705,-121.965906
6,Kj74qEhNLNdMcL2s7JMzwA,mexican,Taqueria El Rey,False,+13608050872,19191 State Route 2,Ste 173,,Monroe,98272,US,WA,"['19191 State Route 2', 'Ste 173', 'Monroe, WA 98272']",47.8605,-121.973283
7,hY6gr6cFysjRSAmfQvUpYA,mexican,Chongos,False,+13602948410,1000 West Main St,,,Monroe,98272,US,WA,"['1000 West Main St', 'Monroe, WA 98272']",47.85134,-121.98362
8,T16wamNd1elxmt-pXqqAiQ,thai;chinese;laotian,Thai On Main Street,False,+13607948101,115 W Main St,,,Monroe,98272,US,WA,"['115 W Main St', 'Monroe, WA 98272']",47.8557599,-121.97171
9,wwKr7yrA_Frv7ZAQba8ybg,mexican;vegetarian;sandwiches,Mi Tierra,False,+13608055522,19480 US-2,Ste A,,Monroe,98272,US,WA,"['19480 US-2', 'Ste A', 'Monroe, WA 98272']",47.858813,-121.970291
10,gRS9nnEn5uWFTkwCxHZJpA,mexican,Taqueria La Bamba,False,+13607946554,14650 N Kelsey St,,,Monroe,98272,US,WA,"['14650 N Kelsey St', 'Monroe, WA 98272']",47.8643635,-121.9770092
11,FeXxC0lyDoTvTy7OtvUqQA,mexican;foodtrucks,Tacos Pihuamo,False,,329 E Main St,,,Monroe,98272,US,WA,"['329 E Main St', 'Monroe, WA 98272']",47.856845,-121.967975
12,tlSJp8biWjs590wjyZlf-w,vietnamese,Saigon Pho & Grill,False,+13608633987,19959 State Rte 2,Unit D02,,Monroe,98272,US,WA,"['19959 State Rte 2', 'Unit D02', 'Monroe, WA 98272']",47.8593,-121.963049
13,Vt7y0WhdvtoqXiSwzvTi6w,bubbletea;vietnamese;noodles,Pho Thanh Na,False,+13608058000,19022 Lenton Pl SE,,,Monroe,98272,US,WA,"['19022 Lenton Pl SE', 'Monroe, WA 98272']",47.8613135,-121.9755932
14,E4vlHpkjAZ9L5aj1btMNQw,pubs;beergardens;gastropubs,Route 2 Taproom,False,+13608632036,19837 State Rt 2,,,Monroe,98272,US,WA,"['19837 State Rt 2', 'Monroe, WA 98272']",47.859177,-121.965226
15,F7Isj2PDnj7wMC_6W2y3mA,bbq;bars;steak,The Amarillo,False,+13602178484,116 E Main St,,,Monroe,98272,US,WA,"['116 E Main St', 'Monroe, WA 98272']",47.85582,-121.96985
16,PLq1ktJeMKHofRg40__eBg,pubs;pizza;pastashops,Harry's on Tye,False,+13608632439,14286 169th Dr SE,Ste 3,,Monroe,98272,US,WA,"['14286 169th Dr SE', 'Ste 3', 'Monroe, WA 98272']",47.8686943054199,-122.004661560059
17,TEqRHCBmRcQX6EHzASt0aw,sushi,Kami Teriyaki and Sushi,False,+13607947733,19191 State Rte 2,,,Monroe,98272,US,WA,"['19191 State Rte 2', 'Monroe, WA 98272']",47.860472,-121.973311
18,YfbBL3pTlSJN7s2kEfsftQ,japanese,Tokyo Teriyaki & Wok,False,+13607946262,14650 N Kelsey St,Ste 108,,Monroe,98272,US,WA,"['14650 N Kelsey St', 'Ste 108', 'Monroe, WA 98272']",47.86428,-121.97692
19,7MJz76IFbCLfWDixFb6BmQ,japanese,Manse Teriyaki,False,+13608630359,383 Butler Ave,,,Monroe,98272,US,WA,"['383 Butler Ave', 'Monroe, WA 98272']",47.857975157468,-121.96718730926
20,dmsVN-VBIlgQtiACVbYlhw,mexican,Ixtapa Restaurant,False,+13607948484,19303 State Rt 2,,,Monroe,98272,US,WA,"['19303 State Rt 2', 'Monroe, WA 98272']",47.85999,-121.97151
21,rsCbVMAYb0yMRRXeiWxzIA,foodtrucks;bbq,Lloyd's Barbecue,False,+18018853238,19393 Tjerne Pl SE,,,"Monroe, WA",98272,US,WA,"['19393 Tjerne Pl SE', 'Monroe, WA, WA 98272']",47.8635713,-121.9710066
22,cZyc11TvOQuiwzN2GtbilQ,italian;pizza,Jeno's Restaurant & Italian,False,+13607945990,123 E Main St,,,Monroe,98272,US,WA,"['123 E Main St', 'Monroe, WA 98272']",47.85639,-121.96969
23,qtl7L-2y_LCyvG2ODlDVhA,japanese,Teriyaki Bowl,False,+13608055277,19821 State Rt 2,,,Monroe,98272,US,WA,"['19821 State Rt 2', 'Monroe, WA 98272']",47.859461,-121.9652464
24,Lv40ZvcLuceoO_m_8xAmjA,mexican,Tijuana,False,+13607946764,118 E Main St,,,Monroe,98272,US,WA,"['118 E Main St', 'Monroe, WA 98272']",47.8558499,-121.96974
25,XCAO_WkoHXgY86LCpsLHcA,mexican,Taqueria La Michoacana,False,,357-399 N Lewis St,,,Monroe,98272,US,WA,"['357-399 N Lewis St', 'Monroe, WA 98272']",47.8581199645996,-121.970756530762
26,j9_uwiHlX3b357C4zhjt4w,mongolian,Hot Iron Mongolian Grill,False,+13608638393,14650 N Kelsey St,,,Monroe,98272,US,WA,"['14650 N Kelsey St', 'Monroe, WA 98272']",47.864285,-121.976923
27,bJoXGjbLTkky9HUfPx2nNg,burgers;hotdogs,Five Guys,False,+13608054919,14650 N Kelsey St,Ste 101,,Monroe,98272,US,WA,"['14650 N Kelsey St', 'Ste 101', 'Monroe, WA 98272']",47.86428,-121.97692
28,nTFDoYS5DKzO_IQv8hnnFg,foodtrucks;hotdog,Big Dog's,False,+14253435921,,,,Monroe,98272,US,WA,"['Monroe, WA 98272']",47.8578575467304,-121.962873904165
29,R4HW9pVyyeT0n_lKDSPzbA,chinese;thai;asianfusion,Asian Spice,False,+13608059292,14655 Fryelands Blvd SE,,,Monroe,98272,US,WA,"['14655 Fryelands Blvd SE', 'Monroe, WA 98272']",47.864549,-122.008278
30,QKBA4RVreD3NDPS3WTE5Yw,coffee;breakfast_brunch,Paesano's Coffee & Cafe,False,+13607942922,14655 Fryelands Blvd SE,Ste 109,,Monroe,98272,US,WA,"['14655 Fryelands Blvd SE', 'Ste 109', 'Monroe, WA 98272']",47.864612,-122.008337
31,DtUtKrUQbfl2-bKdj5hFQg,steak;breakfast_brunch;bars,Buzz Inn Steakhouse,False,+13607943838,18960 State Rt 2,,,Monroe,98272,US,WA,"['18960 State Rt 2', 'Monroe, WA 98272']",47.85956,-121.974565
32,LX1qqFqzyFHzgRqU5SlxKQ,chinese;vietnamese;seafood,Saigon Kitchen,False,+13607946612,249 E Main St,,,Monroe,98272,US,WA,"['249 E Main St', 'Monroe, WA 98272']",47.8565344681964,-121.968644476257
33,SN30w4Wpq6V2ADFOiARldw,burgers;tradamerican,Red Robin Gourmet Burgers and Brews,False,+13608059949,14797 N Kelsey St,,,Monroe,98272,US,WA,"['14797 N Kelsey St', 'Monroe, WA 98272']",47.86336,-121.97537
34,f9yyitqqzWJ8JFm5SsJorQ,foodtrucks;tacos,Tacos El Rey,False,+14252800866,17614 W Main St,,,Monroe,98272,US,WA,"['17614 W Main St', 'Monroe, WA 98272']",47.85023,-121.99409
35,MB1go8HnjEYsvMCmHL8xIA,burgers,Burger Madness - Monroe,False,+13607942128,14655 Fryelands Blvd SE,Ste 151,,Monroe,98272,US,WA,"['14655 Fryelands Blvd SE', 'Ste 151', 'Monroe, WA 98272']",47.8643118,-122.0081863
36,bxz53GXLUDGXn1-yVsbfbA,buffets,Golden City Buffet,False,+13608050888,1407 W Main St,,,Monroe,98272,US,WA,"['1407 W Main St', 'Monroe, WA 98272']",47.85101,-121.99012
37,BKW4qfJ5T2BgN7Z3bV43sg,pizza;italian,Monroe Pizza & Pints,False,+13607943458,349 Butler Ave,,,Monroe,98272,US,WA,"['349 Butler Ave', 'Monroe, WA 98272']",47.8578326234836,-121.967742857672
38,-WeYsaFVa9UP0w8veN2Psg,pizza,Alfy's Pizza,False,+13607947775,19121 SR 2,,,Monroe,98272,US,WA,"['19121 SR 2', 'Monroe, WA 98272']",47.86121,-121.974054
39,7nbVK_tzv4T4jcRuob8b9Q,hotdogs;delis;sandwiches,Jersey Mike's Subs,False,+13608633159,19555 Rt 2,,,Monroe,98272,US,WA,"['19555 Rt 2', 'Monroe, WA 98272']",47.859912,-121.968354
40,m3bd3oKS3ro6e221v0eW9Q,mexican;bars,El Paraiso Mexican Grill,False,+13602948579,14090 Fryelands Blvd,,,Monroe,98272,US,WA,"['14090 Fryelands Blvd', 'Monroe, WA 98272']",47.86999,-122.0101
41,tV21GiMvkOo364MEDrSNwg,sandwiches,Subway,False,+13607944985,14751 N Kelsey St,Ste 111,,Monroe,98272,US,WA,"['14751 N Kelsey St', 'Ste 111', 'Monroe, WA 98272']",47.8638029947927,-121.975538015676
42,w34O4QgDS7Fe-nWe5LrnPw,mexican,Taco Time,False,+13607946476,19801 State Rte 2,,,Monroe,98272,US,WA,"['19801 State Rte 2', 'Monroe, WA 98272']",47.85853,-121.965285
43,Ju__BM8Ru2qAFOlPiCrGQA,hotdogs;mexican,Taco Bell,False,+13607944110,19025 State Route 2,,,Monroe,98272,US,WA,"['19025 State Route 2', 'Monroe, WA 98272']",47.8608718588368,-121.975623396667
