,id,alias,name,is_closed,phone,address1,address2,address3,city,zip_code,country,state,display_address,latitude,longitude
0,_MVI5P2jwOamtMtymh0FpQ,bbq;comfortfood;breakfast_brunch,Smokey's Bar-B-Que,False,+15096742006,801 Milwaukee Rd,,,South Cle Elum,98943,US,WA,"['801 Milwaukee Rd', 'South Cle Elum, WA 98943']",47.1833637901575,-120.955916786148
1,p3gaKDMlfZkm4ak5B-GwEg,coffee;sandwiches;breakfast_brunch,Stella's,False,+15096746816,316 1/2 W 1st St,,,Cle Elum,98922,US,WA,"['316 1/2 W 1st St', 'Cle Elum, WA 98922']",47.195823,-120.944102
2,FZZg5rq6wnAwm0zNTWYyVQ,thai,Ploy Thai Bistro,False,+15096746873,807 W Davis St,Ste 105,,Cle Elum,98922,US,WA,"['807 W Davis St', 'Ste 105', 'Cle Elum, WA 98922']",47.1941052934175,-120.953387059198
3,0tkVYgch9Fhu_aTEGedz-w,tradamerican;coffee;breakfast_brunch,Sunset Cafe,False,+15096742241,318 E 1st St,,,Cle Elum,98922,US,WA,"['318 E 1st St', 'Cle Elum, WA 98922']",47.1940116882324,-120.933860778809
4,OYtsJTtGeiBA4LYBuQxWMQ,pizza;italian;steak,"Beau's Pizza, Pasta & Steak",False,+15096749798,124 E 1st St,,,Cle Elum,98922,US,WA,"['124 E 1st St', 'Cle Elum, WA 98922']",47.194530256652,-120.93678595394
5,uxWEEmvCSkxKU9mNX1q0aQ,newamerican;steak,Orchard Restaurant,False,+15098522900,212 E 1st St,,,Cle Elum,98922,US,WA,"['212 E 1st St', 'Cle Elum, WA 98922']",47.19426,-120.93577
6,0cN4ETw2J-Bi_sK84fbMRg,mexican,El Caporal Mexican Restaurant,False,+15096744284,105 W 1st St,,,Cle Elum,98922,US,WA,"['105 W 1st St', 'Cle Elum, WA 98922']",47.1948132,-120.9386815
7,CxkdJ9YrzXtztiQcWHpC4g,thai,Best Of Thai Restaurant,False,+15096746854,321 E First St,,,Cle Elum,98922,US,WA,"['321 E First St', 'Cle Elum, WA 98922']",47.19461,-120.93369
8,0F0a3t9BS2txtlqSdpZs6g,mexican,Los Cabos Mexican Resaurant,False,+15096745790,812 W Davis St,,,Cle Elum,98922,US,WA,"['812 W Davis St', 'Cle Elum, WA 98922']",47.19498,-120.95702
9,CmE4o5-MniwZyKt7yUfMHA,coffee;breakfast_brunch;sandwiches,Gunnar's Cafe,False,+15096742524,108 N Oakes Ave,,,Cle Elum,98922,US,WA,"['108 N Oakes Ave', 'Cle Elum, WA 98922']",47.1947122229281,-120.940205795621
10,-3_XjHKO7FyUCWJ5_p_6Pg,steak,Mama Vallone's Steak House,False,+15096745174,302 W 1st St,,,Cle Elum,98922,US,WA,"['302 W 1st St', 'Cle Elum, WA 98922']",47.1956739,-120.942175
11,wDcDoPn2xgKDS6l5xH7A6Q,hotdogs;mexican,Taco Bell,False,+15096746900,801 West Davis Street,,,Cle Elum,98922,US,WA,"['801 West Davis Street', 'Cle Elum, WA 98922']",47.194386,-120.953282
12,qyGnNnbExVZhFQAPJxoIWw,pizza,Sahara Pizza,False,+15096745444,513 East 1st St,Ste A,,Cle Elum,98922,US,WA,"['513 East 1st St', 'Ste A', 'Cle Elum, WA 98922']",47.19412,-120.92979
13,EOwWe3M4SEAgqApqRu-NIQ,burgers;hotdogs;coffee,McDonald's,False,+15096742005,702 W 1st St,,,Cle Elum,98922,US,WA,"['702 W 1st St', 'Cle Elum, WA 98922']",47.19581,-120.95261
14,O-IH7GYs6YCA4A-_PXxWJQ,burgers;hotdogs,Burger King,False,+15096747773,808 W Davis,,,Cle Elum,98922,US,WA,"['808 W Davis', 'Cle Elum, WA 98922']",47.194998,-120.955641
15,RmNSclywh4FLCEl-sl9Gsw,newamerican,Depot Cafe,False,,329 Washington St,,,Cle Elum,98922,US,WA,"['329 Washington St', 'Cle Elum, WA 98922']",47.188629,-120.946815
16,xxTRULRB1lEyuMSlc07bMA,icecream;hotdogs,Dairy Queen,False,+15096747172,302 E 1st St,,,Cle Elum,98922,US,WA,"['302 E 1st St', 'Cle Elum, WA 98922']",47.1940726979356,-120.9342631
17,559tNUHAf5YhDdAov7q9xQ,sandwiches,Subway,False,+15096743777,207 W 1st St,Cle Elum Subway,,Cle Elum,98922,US,WA,"['207 W 1st St', 'Cle Elum Subway', 'Cle Elum, WA 98922']",47.1949179054129,-120.941589825268
18,z5LNXJ0wQ8ksPmzn65YUvA,cafes,Boone's Cafe,False,+15096742524,108 N Oakes Ave,,,Cle Elum,98922,US,WA,"['108 N Oakes Ave', 'Cle Elum, WA 98922']",47.1946872185,-120.940305926
19,Zs3ieIf85zQPmP4YfLINZg,coffee;foodstands,Trailside Connection Espresso,False,+12066832787,130 Hwy 162 E,,,South Prairie,98385,US,WA,"['130 Hwy 162 E', 'South Prairie, WA 98385']",47.138923,-122.098901
