,id,alias,name,is_closed,phone,address1,address2,address3,city,zip_code,country,state,display_address,latitude,longitude
0,RucjyhLr6QiHdlQH1eKaoA,steak;bars;brasseries,Cascadia Grill,False,+13606288731,200 4th Ave W,,,Olympia,98501,US,WA,"['200 4th Ave W', 'Olympia, WA 98501']",47.0449039,-122.9031322
1,0RirIkN4gy1UJl-1DxpkcQ,tradamerican;diners;bars,King Solomon's Reef,False,+13607423199,212 4th Ave E,,,Olympia,98501,US,WA,"['212 4th Ave E', 'Olympia, WA 98501']",47.045170389825,-122.89979013497
2,CvtgXzasxaxjR8ybB866-A,gourmet;cocktailbars,Chelsea Farms Oyster Bar,False,+13609157784,222 Capitol Way N,Ste 114,,Olympia,98501,US,WA,"['222 Capitol Way N', 'Ste 114', 'Olympia, WA 98501']",47.04639,-122.90149
3,K61sxpb0kvkkjzr_CA2SwA,pubs;gastropubs;cocktailbars,State & Central,False,+13604890824,1415 State Ave NE,,,Olympia,98501,US,WA,"['1415 State Ave NE', 'Olympia, WA 98501']",47.0467,-122.88207
4,o2SZ0vaoaUXeO980ti7JGw,cocktailbars;newamerican,Dillinger's Cocktails and Kitchen,False,+13605150650,404 Washington St SE,,,Olympia,98501,US,WA,"['404 Washington St SE', 'Olympia, WA 98501']",47.0448436,-122.9002015
5,hkTnpSYCACbUzgya4LiwZg,newamerican;seafood;wine_bars,Dockside Bistro & Wine Bar,False,+13609561928,501 Columbia St NW,Ste B,,Olympia,98501,US,WA,"['501 Columbia St NW', 'Ste B', 'Olympia, WA 98501']",47.048279,-122.903941
6,2s9osEaVRdLAfimJsJZVNA,italian;bars,Basilico Ristorante Italiano,False,+13605708777,507 Capitol Way S,,,Olympia,98501,US,WA,"['507 Capitol Way S', 'Olympia, WA 98501']",47.0437515,-122.9019171
7,N_ZpAPaI-Id6hq8gLjJ90w,pubs,Skep & Skein,False,+13602924400,2106 Harrison Ave NW,,,Olympia,98502,US,WA,"['2106 Harrison Ave NW', 'Olympia, WA 98502']",47.046395,-122.9279136
8,IzEPI_HLWoRPRQc0sBa-kQ,wine_bars;beergardens,Northwest Beerwerks,False,+13603502051,420 Steele St SE,,,Olympia,98501,US,WA,"['420 Steele St SE', 'Olympia, WA 98501']",47.0453408750761,-122.866291590035
9,ZBp5SiXpapzCKm-GLsbirw,newamerican;cocktailbars;wine_bars,Swing Wine Bar & Cafe,False,+13603579464,825 Columbia St SW,,,Olympia,98501,US,WA,"['825 Columbia St SW', 'Olympia, WA 98501']",47.04068,-122.902667
10,qEKmPBwlpicswX4IvLEP5Q,pubs;divebars,The Brotherhood Lounge,False,+13603524153,119 Capitol Way N,,,Olympia,98501,US,WA,"['119 Capitol Way N', 'Olympia, WA 98501']",47.0454099,-122.90214
11,sv-4hi5tP6egOW3thkSgdA,cafes;pubs;tradamerican,Spar Café,False,+13603576444,114 4th Ave. E.,,,Olympia,98501,US,WA,"['114 4th Ave. E.', 'Olympia, WA 98501']",47.045051,-122.90095912888
12,ZztiONHrKI895SONXtfGag,beerbar;cideries;pizza,Oly Taproom,False,+13605150661,312 Columbia St NW,,,Olympia,98501,US,WA,"['312 Columbia St NW', 'Olympia, WA 98501']",47.0468184087427,-122.90310917791
13,EpXCy_SSO-x8BjRLc_xUcg,bars;burgers;newamerican,The Westside Tavern,False,+13609157839,1815 Harrison Ave NW,,,Olympia,98502,US,WA,"['1815 Harrison Ave NW', 'Olympia, WA 98502']",47.0457916,-122.9243317
14,O_J2HEIEvJ4aizaVh9UnXA,tradamerican;bars;seafood,Tugboat Annies,False,+13609431850,2100 W Bay Dr,,,Olympia,98502,US,WA,"['2100 W Bay Dr', 'Olympia, WA 98502']",47.063867,-122.916423
15,BMvk7GajniNgbW5O23EHzg,bars,Eastside Club Tavern,False,+13603579985,410 4th Ave E,,,Olympia,98501,US,WA,"['410 4th Ave E', 'Olympia, WA 98501']",47.0448809,-122.905892
16,sVTK41c0fU4J5rfpPUZ8hA,italian;wine_bars,Mercato Ristorante,False,+13605283663,111 Market St NE,,,Olympia,98501,US,WA,"['111 Market St NE', 'Olympia, WA 98501']",47.050239654148,-122.9014479069
