,id,alias,name,is_closed,phone,address1,address2,address3,city,zip_code,country,state,display_address,latitude,longitude
0,E4vlHpkjAZ9L5aj1btMNQw,pubs;beergardens;gastropubs,Route 2 Taproom,False,+13608632036,19837 State Rt 2,,,Monroe,98272,US,WA,"['19837 State Rt 2', 'Monroe, WA 98272']",47.859177,-121.965226
1,F7Isj2PDnj7wMC_6W2y3mA,bbq;bars;steak,The Amarillo,False,+13602178484,116 E Main St,,,Monroe,98272,US,WA,"['116 E Main St', 'Monroe, WA 98272']",47.85582,-121.96985
2,PLq1ktJeMKHofRg40__eBg,pubs;pizza;pastashops,Harry's on Tye,False,+13608632439,14286 169th Dr SE,Ste 3,,Monroe,98272,US,WA,"['14286 169th Dr SE', 'Ste 3', 'Monroe, WA 98272']",47.8686943054199,-122.004661560059
3,5hpEsRDUdz30xwR6ZYQsBg,sportsbars;karaoke,JR Phinickeys,False,+13607946026,18960 State Rt 2,Ste 194,,Monroe,98272,US,WA,"['18960 State Rt 2', 'Ste 194', 'Monroe, WA 98272']",47.859261,-121.974298
4,DtUtKrUQbfl2-bKdj5hFQg,steak;breakfast_brunch;bars,Buzz Inn Steakhouse,False,+13607943838,18960 State Rt 2,,,Monroe,98272,US,WA,"['18960 State Rt 2', 'Monroe, WA 98272']",47.85956,-121.974565
5,m3bd3oKS3ro6e221v0eW9Q,mexican;bars,El Paraiso Mexican Grill,False,+13602948579,14090 Fryelands Blvd,,,Monroe,98272,US,WA,"['14090 Fryelands Blvd', 'Monroe, WA 98272']",47.86999,-122.0101
6,pSavnTl_oIhyhbQhqmbZ_A,whiskeybars;cocktailbars;salad,Burnt Barrel Whisky Bar,False,,102 E Main St,Ste 2,,Monroe,98272,US,WA,"['102 E Main St', 'Ste 2', 'Monroe, WA 98272']",47.85553,-121.97044
7,imAdL8nSdVabbsIfWm-6nA,sportsbars,Papa's Tavern,False,+13602822628,120 E Main St,,,Monroe,98272,US,WA,"['120 E Main St', 'Monroe, WA 98272']",47.8561151625449,-121.969889950182
8,LxwlZA6cjhWw6GGql7GIEA,pizza;italian;sportsbars,Gepetto's Italian Restaurant & Sports Bar,False,+13602494445,126 E Pioneer Ave,,,Montesano,98563,US,WA,"['126 E Pioneer Ave', 'Montesano, WA 98563']",46.9798199,-123.59983
9,szMwC2rGbvjqDztmP6cnWA,tradamerican;bars;breakfast_brunch,Rusty Tractor Family Restaurant,False,+13604823100,602 E Young St,,,Elma,98541,US,WA,"['602 E Young St', 'Elma, WA 98541']",47.0061201585465,-123.391160353774
10,mnSWguSxnMOVbw0p3yYxRg,sportsbars;divebars,Charlie's Sports Bar,False,+13602495000,313 Main St S,,,Montesano,98563,US,WA,"['313 Main St S', 'Montesano, WA 98563']",46.9790545422821,-123.601113938033
11,N5ZFnjLVDX0I1P5_GLfq1w,bars;tradamerican,Shujacks,False,+13604821276,326 W Main St,,,Elma,98541,US,WA,"['326 W Main St', 'Elma, WA 98541']",47.00439,-123.40491
12,T4mIZF_a79WO3z2Qc9uwrg,pubs,Artic Tavern,False,+13605918246,905 US-101,,,Cosmopolis,98537,US,WA,"['905 US-101', 'Cosmopolis, WA 98537']",46.89056,-123.714101
13,ZR8rhPRTHymIz4lHaE3f_A,bowling;sportsbars;poolhalls,Elma Lanes,False,+13604822111,605 E Main St,,,Elma,98541,US,WA,"['605 E Main St', 'Elma, WA 98541']",47.0066108703613,-123.390327453613
