,id,alias,name,is_closed,phone,address1,address2,address3,city,zip_code,country,state,display_address,latitude,longitude
0,yyVX03Cw8w0uwyMjBy9caw,newamerican;bars,The Branch Bar & Public Room,False,+13606695127,202 W Centralia College Blvd,,,Centralia,98531,US,WA,"['202 W Centralia College Blvd', 'Centralia, WA 98531']",46.7154403,-122.9561865
1,uXSpyhYwrZg034jTS0LFlw,tradamerican;pubs;breweries,Olympic Club Pub,False,+13607365164,112 N Tower Ave.,,,Centralia,98531,US,WA,"['112 N Tower Ave.', 'Centralia, WA 98531']",46.7166,-122.95382
2,5iLUs4t6viV25md6HuhHjw,pizza;pubs,Tiki Tap House,False,+13606690161,404 N Tower Ave,,,Centralia,98531,US,WA,"['404 N Tower Ave', 'Centralia, WA 98531']",46.719205,-122.952693
3,G00GU8jtoCyK2aM_gLysSw,newamerican;cocktailbars,Mackinaws,False,+13607408000,545 N Market Blvd,,,Chehalis,98532,US,WA,"['545 N Market Blvd', 'Chehalis, WA 98532']",46.66549,-122.97088
4,1V8rDlu0_kXqa5ASUnj18A,bars;bbq;burgers,Hub Bar & Grill,False,+13607362229,110 S Tower Ave,,,Centralia,98531,US,WA,"['110 S Tower Ave', 'Centralia, WA 98531']",46.71567,-122.95423
5,lGNfyrYz_Ra3LavAdHVVxA,sportsbars;tradamerican;irish,O'Blarney's At The Gibson House,False,+13608074581,221 N Tower Ave,,,Centralia,98531,US,WA,"['221 N Tower Ave', 'Centralia, WA 98531']",46.7179817,-122.9535884
6,WTLwsHYOCIeUPEZpSI8KiA,bars;newamerican,The Shire Bar & Bistro,False,+13607483720,465 NW Chehalis Ave,,,Chehalis,98532,US,WA,"['465 NW Chehalis Ave', 'Chehalis, WA 98532']",46.66455,-122.97057
7,XoQcuahyYJTDNdzfEy4PoA,cocktailbars;newamerican;tradamerican,Lady of the Lake,False,+13602642438,4005 120th Ave SE,,,Tenino,98589,US,WA,"['4005 120th Ave SE', 'Tenino, WA 98589']",46.912406,-122.831722
8,RSvFM0-2-GCIWHSCrMCdrw,asianfusion;tradamerican;beerbar,Elvie's Bistro,False,+13607363926,105 E Center St,,,Centralia,98531,US,WA,"['105 E Center St', 'Centralia, WA 98531']",46.720307,-122.952386
9,ml8jj1bg-xknVnsHoyBV0A,golf;newamerican;bars,Riverside Golf Club,False,+13607488182,1451 NW Airport Rd,,,Chehalis,98532,US,WA,"['1451 NW Airport Rd', 'Chehalis, WA 98532']",46.67582559793,-122.989711761475
10,fAhr-HiYKG2gh_Jk0CssAg,tradamerican;bars,Lodge Wood Fired Grill,False,+13602737718,Great Wolf Lodge,,20500 Old Hwy 99 SW,Centralia,98531,US,WA,"['Great Wolf Lodge', '20500 Old Hwy 99 SW', 'Centralia, WA 98531']",46.7907340232573,-123.010740280151
11,iSVQnC1FtEzD4vJkx_Taog,tradamerican;bars,Joe's Place,False,+13602783599,118 Main St,,,Bucoda,98530,US,WA,"['118 Main St', 'Bucoda, WA 98530']",46.7988962671513,-122.868728041649
12,wW2jfrBvhl6NcKIaA7XLFQ,pubs;tradamerican;cocktailbars,Market Street Pub & Grill,False,+13607486777,523 N Market Blvd,,,Chehalis,98532,US,WA,"['523 N Market Blvd', 'Chehalis, WA 98532']",46.6653022766113,-122.970367431641
13,Sdhok70KO3uqqWgvKcq2hw,pubs,Old Hwy 99 Company Bar & Grill,False,+13602645076,12743 Old Hwy 99 SE,,,Tenino,98589,US,WA,"['12743 Old Hwy 99 SE', 'Tenino, WA 98589']",46.90291,-122.85941
14,0n6ITZ2a3Xaoe1pTrm4R-g,sportsbars;tradamerican;pizza,Junction Sports Bar and Grill,False,+13602737586,21000 Old Hwy 99 SW,,,Centralia,98531,US,WA,"['21000 Old Hwy 99 SW', 'Centralia, WA 98531']",46.7830933,-123.0108251
15,r1jdYMPnvkXdhpqVDyVi7Q,tradamerican;sportsbars;burgers,Applebee's Grill + Bar,False,+13607481800,1670 NW Louisiana Ave,,,Chehalis,98532,US,WA,"['1670 NW Louisiana Ave', 'Chehalis, WA 98532']",46.677658,-122.975489
16,TFTHovqRMxL903gzIBpzDg,musicvenues;bars;tradamerican,McFilers,False,+13609964400,543 NW Pacific Ave,,,Chehalis,98532,US,WA,"['543 NW Pacific Ave', 'Chehalis, WA 98532']",46.6650779,-122.9712242
17,G21uLwPa3MmWczhmhqw-5g,pubs;tradamerican,Littlerock Tavern,False,+13607539952,6520 128th Ave SW,,,Olympia,98512,US,WA,"['6520 128th Ave SW', 'Olympia, WA 98512']",46.9020652770996,-123.021430969238
18,YN3f_yBUJYwlwpmOAZEsOw,divebars,Landmark Tavern,False,+13602642155,313 Sussex Ave W,,,Tenino,98589,US,WA,"['313 Sussex Ave W', 'Tenino, WA 98589']",46.85686,-122.85376
19,qDnmjpXHPQVYVd8Pxl-GOw,bars;newamerican,The Limit Bar & Grill,False,+13603308049,1500 S Gold St,,,Centralia,98531,US,WA,"['1500 S Gold St', 'Centralia, WA 98531']",46.6990933,-122.9568444
20,rymfBsyiXTFstp5IrcFUAA,sportsbars;tradamerican,Bub's Pub Sports Bar & Grill,False,+13607368024,537 N Tower Ave,,,Centralia,98531,US,WA,"['537 N Tower Ave', 'Centralia, WA 98531']",46.72129,-122.95261
21,a-JdULRrEGgmZ2nuqkJdFw,cocktailbars,Rooftop Bar,False,,1451 NW Airport Rd,,,Chehalis,98532,US,WA,"['1451 NW Airport Rd', 'Chehalis, WA 98532']",46.6749572753906,-122.99047088623
22,CQTpGFDDc7_0eNlSN9uf3w,wine_bars;newamerican,909 Coffee & Wine,False,+12062437909,909 SW 152nd St,,,Burien,98166,US,WA,"['909 SW 152nd St', 'Burien, WA 98166']",47.46664,-122.34638
23,4LGO2f_6VQ4c7Xt22hDzXA,pubs;breweries;tradamerican,Elliott Bay Brewhouse & Pub,False,+12062464211,255 SW 152nd St,,,Burien,98166,US,WA,"['255 SW 152nd St', 'Burien, WA 98166']",47.4665899,-122.33883
24,XAUDVfqsotShyQ-bYAYSag,pizza;italian;wine_bars,Frankie's B-Town Bistro,False,+12069461334,653 SW 152nd St,,,Burien,98166,US,WA,"['653 SW 152nd St', 'Burien, WA 98166']",47.46656,-122.34398
25,4K7UV0pr0aO7GQLCEYObnQ,bars;newamerican,Sidestreet Kitchen & Bar,False,+12064025428,717 SW 148th St,,,Burien,98166,US,WA,"['717 SW 148th St', 'Burien, WA 98166']",47.4701499,-122.3439
26,S111MKzxB048RsYQNABzNA,bars;newamerican,Tin Room Bar,False,+12062428040,923 SW 152nd St,,,Burien,98166,US,WA,"['923 SW 152nd St', 'Burien, WA 98166']",47.46662,-122.34687
27,LdrMFz21vugJtYJgrAtvFA,pubs;newamerican,Pit Stop Taproom & Pub,False,+12064208412,216 SW 153rd St,,,Burien,98166,US,WA,"['216 SW 153rd St', 'Burien, WA 98166']",47.4662493,-122.3373041
